entry_date,exit_date,entry_price,exit_price,trade_return,holding_days
2021-05-13,2021-06-01,310.28790283203125,323.38580322265625,0.04221208842200763,19
2021-09-21,2021-10-19,356.5785827636719,365.6549987792969,0.02545418164287372,28
2022-01-18,2022-02-16,361.32452392578125,347.17578125,-0.03915799160836231,29
2022-02-24,2022-03-23,332.012939453125,343.49468994140625,0.034582237991065634,27
2022-04-25,2022-05-31,321.7717590332031,300.97650146484375,-0.0646273545908469,36
2022-06-21,2022-07-06,274.9483337402344,282.5,0.027465764774920576,15
2022-08-31,2022-10-31,292.7416076660156,272.375244140625,-0.069571126864297,61
2022-12-21,2023-01-12,268.6070251464844,274.10784912109375,0.02047907708895358,22
2023-08-18,2023-08-30,352.8152160644531,371.2672119140625,0.05229931989735537,12
2023-09-22,2023-10-12,353.10882568359375,364.9676513671875,0.03358405347313509,20
2023-10-27,2023-11-08,340.6778869628906,367.9372253417969,0.0800149919383395,12
2024-04-22,2024-05-07,414.79266357421875,436.0859375,0.051334740933698386,15
2024-07-26,2024-08-16,459.24688720703125,471.2099304199219,0.026049263579434045,21
